breakeven_shortfall_bps,cohort,common_rows,control_seed,coverage,crossed_bps,entry_half_spread_bps,exit_half_spread_bps,gross_midpoint_bps,horizon,latency,max_identity_error_bps,model,period,prediction_rows,selected_rows,symbol,undefined_reason,unit
5.666571209155427,monthly,657373,,0.14984643421619082,-5.666571209155427,3.167570073852388,3.541952084056571,1.0429509487535302,20,1,2.220446049250313e-12,xgboost,2017-06,657478,98505,PEKAO,,bp
6.187798637577914,monthly,657373,,0.14984643421619082,-6.187798637577914,3.317071380233453,3.58324540960449,0.7125181522600327,20,5,2.220446049250313e-12,xgboost,2017-06,657478,98505,PEKAO,,bp
,monthly,657373,7.0,0.0,,,,,20,0,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,7.0,0.0,,,,,20,1,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,7.0,0.0,,,,,20,5,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,17.0,0.0,,,,,20,0,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,17.0,0.0,,,,,20,1,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,17.0,0.0,,,,,20,5,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,29.0,0.0,,,,,20,0,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,29.0,0.0,,,,,20,1,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
,monthly,657373,29.0,0.0,,,,,20,5,2.220446049250313e-12,xgboost,2017-06,657478,0,PEKAO,no_threshold_selected_rows,bp
6.333463557288076,monthly,656743,,0.37364692124621046,-6.333463557288076,3.596098825501454,3.9859487404299587,1.248584008643347,50,0,2.220446049250313e-12,linear,2017-06,656848,245390,PEKAO,,bp
6.550131428401178,monthly,656743,,0.37364692124621046,-6.550131428401178,3.680402803213923,3.9884018042865037,1.118673179099256,50,1,2.220446049250313e-12,linear,2017-06,656848,245390,PEKAO,,bp
6.928892325536593,monthly,656743,,0.37364692124621046,-6.928892325536593,3.764041868849894,3.994364631440954,0.8295141747542553,50,5,2.220446049250313e-12,linear,2017-06,656848,245390,PEKAO,,bp
6.539645714426226,monthly,656743,,0.3560951544211358,-6.539645714426226,3.808849317251182,4.033896270541729,1.3030998733666725,50,0,2.220446049250313e-12,xgboost,2017-06,656848,233863,PEKAO,,bp
6.7233003967675335,monthly,656743,,0.3560951544211358,-6.7233003967675335,3.864531769972953,4.036234538748503,1.1774659119539106,50,1,2.220446049250313e-12,xgboost,2017-06,656848,233863,PEKAO,,bp
7.075243152736781,monthly,656743,,0.3560951544211358,-7.075243152736781,3.9145066858050455,4.040505167765145,0.8797687008334008,50,5,2.220446049250313e-12,xgboost,2017-06,656848,233863,PEKAO,,bp
,monthly,656743,7.0,0.0,,,,,50,0,2.220446049250313e-12,xgboost,2017-06,656848,0,PEKAO,no_threshold_selected_rows,bp
,monthly,656743,7.0,0.0,,,,,50,1,2.220446049250313e-12,xgboost,2017-06,656848,0,PEKAO,no_threshold_selected_rows,bp
,monthly,656743,7.0,0.0,,,,,50,5,2.220446049250313e-12,xgboost,2017-06,656848,0,PEKAO,no_threshold_selected_rows,bp
6.198838317152474,monthly,404006,,0.00011881011668143542,-6.198838317152474,3.3754727657271637,4.3079058123105325,1.4845402608850857,10,0,2.220446049250313e-12,linear,2017-09,404111,48,PEKAO,,bp
7.905757294063306,monthly,404006,,0.00011881011668143542,-7.905757294063306,4.440814290794575,4.4207342750316245,0.9557912717626303,10,1,2.220446049250313e-12,linear,2017-09,404111,48,PEKAO,,bp
7.986704194012451,monthly,404006,,0.00011881011668143542,-7.986704194012451,4.331329533293146,4.309747385896222,0.6543727251767101,10,5,2.220446049250313e-12,linear,2017-09,404111,48,PEKAO,,bp
4.8651420783096535,monthly,404006,,0.0339301891556066,-4.8651420783096535,2.7400296507701247,3.3997840409128903,1.2746716133733234,10,0,2.220446049250313e-12,xgboost,2017-09,404111,13708,PEKAO,,bp
