task_id,symbol,month,horizon,model,control_seed,feature,normalized_gain
b0034a0587a9c1ecb30da822d2d095bc9ea410b5bc9d46f39169204ebdf1d66f,PZU,2017-06,50,xgboost,,depth_imbalance,0.04415181817512386
b0034a0587a9c1ecb30da822d2d095bc9ea410b5bc9d46f39169204ebdf1d66f,PZU,2017-06,50,xgboost,,microprice_minus_mid_bps,0.30135113323877966
b0034a0587a9c1ecb30da822d2d095bc9ea410b5bc9d46f39169204ebdf1d66f,PZU,2017-06,50,xgboost,,ofi_l1_norm,0.10758715032420547
b0034a0587a9c1ecb30da822d2d095bc9ea410b5bc9d46f39169204ebdf1d66f,PZU,2017-06,50,xgboost,,spread_bps,0.0603340249247701
b0034a0587a9c1ecb30da822d2d095bc9ea410b5bc9d46f39169204ebdf1d66f,PZU,2017-06,50,xgboost,,top_imbalance,0.48657587333712093
2a5d5918f0a22166bfe5649eb9c686282572af779cc331fb2939c57278b5422f,PZU,2017-06,50,xgboost,7.0,depth_imbalance,0.19972166115833764
2a5d5918f0a22166bfe5649eb9c686282572af779cc331fb2939c57278b5422f,PZU,2017-06,50,xgboost,7.0,microprice_minus_mid_bps,0.18821358789997214
2a5d5918f0a22166bfe5649eb9c686282572af779cc331fb2939c57278b5422f,PZU,2017-06,50,xgboost,7.0,ofi_l1_norm,0.18544447626888746
2a5d5918f0a22166bfe5649eb9c686282572af779cc331fb2939c57278b5422f,PZU,2017-06,50,xgboost,7.0,spread_bps,0.237672666025823
2a5d5918f0a22166bfe5649eb9c686282572af779cc331fb2939c57278b5422f,PZU,2017-06,50,xgboost,7.0,top_imbalance,0.18894760864697976
cf6a87e1efec4d490e4ad6ab9694badc1ab7d463a974d1bd684dbbb58e297534,PZU,2017-09,10,xgboost,,depth_imbalance,0.032843065229938975
cf6a87e1efec4d490e4ad6ab9694badc1ab7d463a974d1bd684dbbb58e297534,PZU,2017-09,10,xgboost,,microprice_minus_mid_bps,0.23096120942820125
cf6a87e1efec4d490e4ad6ab9694badc1ab7d463a974d1bd684dbbb58e297534,PZU,2017-09,10,xgboost,,ofi_l1_norm,0.13730261919727435
cf6a87e1efec4d490e4ad6ab9694badc1ab7d463a974d1bd684dbbb58e297534,PZU,2017-09,10,xgboost,,spread_bps,0.0687625997535017
cf6a87e1efec4d490e4ad6ab9694badc1ab7d463a974d1bd684dbbb58e297534,PZU,2017-09,10,xgboost,,top_imbalance,0.5301305063910837
0849182427b8330d35857e1eae87d0a3de6c049917990f4b9372d3706d904340,PZU,2017-09,20,xgboost,,depth_imbalance,0.027228771223889114
0849182427b8330d35857e1eae87d0a3de6c049917990f4b9372d3706d904340,PZU,2017-09,20,xgboost,,microprice_minus_mid_bps,0.24205387090719638
0849182427b8330d35857e1eae87d0a3de6c049917990f4b9372d3706d904340,PZU,2017-09,20,xgboost,,ofi_l1_norm,0.11832756540292459
0849182427b8330d35857e1eae87d0a3de6c049917990f4b9372d3706d904340,PZU,2017-09,20,xgboost,,spread_bps,0.06026872075341628
0849182427b8330d35857e1eae87d0a3de6c049917990f4b9372d3706d904340,PZU,2017-09,20,xgboost,,top_imbalance,0.5521210717125736
e6a7783c129ad78a6fbbf1acfd91ac91e224c0bc76375881c14683839ff02798,PZU,2017-09,50,xgboost,,depth_imbalance,0.03884158572535315
e6a7783c129ad78a6fbbf1acfd91ac91e224c0bc76375881c14683839ff02798,PZU,2017-09,50,xgboost,,microprice_minus_mid_bps,0.2725007830940753
e6a7783c129ad78a6fbbf1acfd91ac91e224c0bc76375881c14683839ff02798,PZU,2017-09,50,xgboost,,ofi_l1_norm,0.11907136819658573
e6a7783c129ad78a6fbbf1acfd91ac91e224c0bc76375881c14683839ff02798,PZU,2017-09,50,xgboost,,spread_bps,0.05423069043831159
e6a7783c129ad78a6fbbf1acfd91ac91e224c0bc76375881c14683839ff02798,PZU,2017-09,50,xgboost,,top_imbalance,0.5153555725456742
07840e9b3990c03c3342878f5c30fff96f2381c2bfd97c511c0b6715cb9a6a65,PZU,2017-11,10,xgboost,,depth_imbalance,0.027800255969213847
07840e9b3990c03c3342878f5c30fff96f2381c2bfd97c511c0b6715cb9a6a65,PZU,2017-11,10,xgboost,,microprice_minus_mid_bps,0.27832453597470014
07840e9b3990c03c3342878f5c30fff96f2381c2bfd97c511c0b6715cb9a6a65,PZU,2017-11,10,xgboost,,ofi_l1_norm,0.13452915692496478
07840e9b3990c03c3342878f5c30fff96f2381c2bfd97c511c0b6715cb9a6a65,PZU,2017-11,10,xgboost,,spread_bps,0.06375452016584823
07840e9b3990c03c3342878f5c30fff96f2381c2bfd97c511c0b6715cb9a6a65,PZU,2017-11,10,xgboost,,top_imbalance,0.495591530965273
491d373ab41d82703a40fe5fed24cda537558751e54f9d8021b14a3c7e1dde4b,PZU,2017-11,20,xgboost,,depth_imbalance,0.024191052746695887
491d373ab41d82703a40fe5fed24cda537558751e54f9d8021b14a3c7e1dde4b,PZU,2017-11,20,xgboost,,microprice_minus_mid_bps,0.24952182132779527
491d373ab41d82703a40fe5fed24cda537558751e54f9d8021b14a3c7e1dde4b,PZU,2017-11,20,xgboost,,ofi_l1_norm,0.12153898127434909
491d373ab41d82703a40fe5fed24cda537558751e54f9d8021b14a3c7e1dde4b,PZU,2017-11,20,xgboost,,spread_bps,0.0557954341202279
491d373ab41d82703a40fe5fed24cda537558751e54f9d8021b14a3c7e1dde4b,PZU,2017-11,20,xgboost,,top_imbalance,0.5489527105309319
33f36b3ecd6e0d041013f1a56a26e80ba4749f12e9d61efe2e55229cc90921b2,PZU,2017-11,50,xgboost,,depth_imbalance,0.0341699831310078
33f36b3ecd6e0d041013f1a56a26e80ba4749f12e9d61efe2e55229cc90921b2,PZU,2017-11,50,xgboost,,microprice_minus_mid_bps,0.2887582361113427
33f36b3ecd6e0d041013f1a56a26e80ba4749f12e9d61efe2e55229cc90921b2,PZU,2017-11,50,xgboost,,ofi_l1_norm,0.1295592616002129
33f36b3ecd6e0d041013f1a56a26e80ba4749f12e9d61efe2e55229cc90921b2,PZU,2017-11,50,xgboost,,spread_bps,0.049916097405144966
33f36b3ecd6e0d041013f1a56a26e80ba4749f12e9d61efe2e55229cc90921b2,PZU,2017-11,50,xgboost,,top_imbalance,0.49759642175229163
