adverse_before_fill,control_seed,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.1068181507,,948659,0.0186789985,0.0272753434,25875,20,reset,5,-0.0286546385,-0.2668272962,25774,25862,-0.1414851056,25840,-0.0306992063,15936,13.3391690821,2536.1195624561,14.0,1657.0,linear,2017-04,0.8722059244,948659,364.0,5356.0,0.0022969265,4.8513880279,4.3785457215,25774,25862,4.6285534747,25840,4.5884999768,15936,PZU,0.9727246566,0
0.1085511232,,948659,0.0189267166,0.0276653676,26245,20,reset,5,-0.0291484597,-0.2612792846,26146,26238,-0.1379590791,26221,-0.0262238561,16090,13.3606401219,2498.2012050695,14.0,1613.0,xgboost,2017-04,0.8701946643,948659,353.0,5302.0,0.002327496,4.7733867137,4.3110031893,26146,26238,4.5572701336,26221,4.5162293273,16090,PZU,0.9723346324,0
0.1890771214,,927045,0.065805867,0.0948702598,87949,50,reset,0,-0.1593485917,-0.4725477569,87876,87948,-0.3593499529,87929,-0.5897477926,87949,30.7604861909,2645.6072963017,32.0,1762.0,linear,2017-04,0.736779768,927045,446.0,5483.0,0.0083372436,5.87072438,5.2431000748,87876,87948,5.4703517611,87929,5.0098949137,87949,PZU,0.9051297402,0
0.1913510132,,927045,0.067166103,0.0968227001,89759,50,reset,0,-0.1534276798,-0.4545373816,89683,89758,-0.3555040048,89740,-0.5683570692,89759,30.7863278334,2610.215272182,32.0,1724.0,xgboost,2017-04,0.7331467189,927045,429.0,5429.0,0.0083361649,5.9836711461,5.3804029684,89683,89758,5.5792992263,89740,5.1537226161,89759,PZU,0.9031772999,0
0.1930488811,,927045,0.0679147183,0.098165677,91004,50,reset,1,-0.1498222875,-0.4570528713,90914,91002,-0.3457841618,90977,-0.5648521791,88607,30.4200035163,2612.4394220345,31.0,1735.0,linear,2017-04,0.7304963621,927045,418.4,5441.0,0.0085400385,5.8080772888,5.1922294557,90914,91002,5.4156395754,90977,4.9499025137,88607,PZU,0.901834323,0
0.1944598159,,927045,0.0689340863,0.0994784503,92221,50,reset,1,-0.1490580823,-0.4439796296,92128,92219,-0.3488789785,92195,-0.5520089732,89764,30.5651749602,2580.7531435907,31.0,1699.0,xgboost,2017-04,0.7280606659,927045,404.0,5391.0,0.008545432,5.9205140596,5.3295145399,92128,92219,5.520548943,92195,5.0892704804,89764,PZU,0.9005215497,0
0.2033040467,,927045,0.0729080034,0.1058459945,98124,50,reset,5,-0.1385604044,-0.435757011,97952,98107,-0.3319507836,98053,-0.5026568595,85505,29.9975337328,2527.7584184155,31.0,1648.0,linear,2017-04,0.7147150354,927045,364.0,5350.0,0.0090729145,5.7184392468,5.1220707386,97952,98107,5.3309266796,98053,4.8503745387,85505,PZU,0.8941540055,0
0.2046675188,,927045,0.0738205804,0.1070832592,99271,50,reset,5,-0.1378587236,-0.4246247605,99104,99260,-0.3315848863,99209,-0.4909873664,86425,30.1049551228,2500.3305416673,31.0,1615.0,xgboost,2017-04,0.712443301,927045,356.0,5304.0,0.0090685997,5.8061055781,5.2306021243,99104,99260,5.4178759468,99209,4.960672297,86425,PZU,0.8929167408,0
0.0824338486,,970463,0.0047142446,0.0070893996,6880,10,retain,0,0.2261040749,0.1203537299,6880,6880,0.1917945154,6880,0.1959370104,6880,7.457122093,1691.7920879003,8.0,1211.0,linear,2017-06,0.9121625451,970463,350.0,3520.0,0.0006893617,7.6811414365,7.4697895769,6880,6880,7.6125639857,6880,7.6208427144,6880,PZU,0.9929106004,0
0.1097970762,7.0,970463,0.0103012686,0.0160397666,15566,10,retain,0,0.1739506051,0.0338410603,15566,15566,0.1473948117,15566,0.1278769769,15566,7.1816137736,1078.9801424681,7.0,615.0,xgboost,2017-06,0.8785888797,970463,171.0,2500.0,0.0013127754,5.8729048656,5.5926432086,15566,15566,5.8197615227,15566,5.7807154466,15566,PZU,0.9839602334,0
0.0806357378,,970463,0.004523614,0.0067071078,6509,10,retain,0,0.2076135704,0.1394490868,6509,6509,0.1829564274,6509,0.1895840666,6509,7.5377170072,1680.6532881728,8.0,1202.0,xgboost,2017-06,0.9141729257,970463,347.0,3501.0,0.0006677225,7.4814478519,7.3452143812,6509,6509,7.4321552053,6509,7.4453948573,6509,PZU,0.9932928922,0
0.08584047,,970463,0.0057725024,0.0086494797,8394,10,retain,1,0.2274153393,0.1248981433,8394,8394,0.235072617,8394,0.199034239,6858,7.2072909221,1667.2222464947,8.0,1191.0,linear,2017-06,0.9076183224,970463,330.0,3494.0,0.0007687052,7.2305635277,7.0256309761,8394,8394,7.245873292,8394,7.1387215326,6858,PZU,0.9913505203,0
0.1101113592,7.0,970463,0.0105392993,0.0164055714,15921,10,retain,1,0.1716820435,0.0263347348,15921,15921,0.1590514314,15921,0.1267117365,13186,7.1434583255,1077.9080933534,7.0,615.0,xgboost,2017-06,0.8780283226,970463,170.0,2500.0,0.0013210189,5.912646245,5.6219273685,15921,15921,5.8873493368,15921,5.7229556887,13186,PZU,0.9835944286,0
0.0842278376,,970463,0.0054654325,0.0081837226,7942,10,retain,1,0.235382009,0.1417644481,7942,7942,0.2317024732,7942,0.1980109859,6466,7.2652984135,1658.1350077231,8.0,1184.0,xgboost,2017-06,0.9095679073,970463,324.0,3480.0,0.0007388226,7.1366498644,6.9494918554,7942,7942,7.1292777779,7942,7.0055318737,6466,PZU,0.9918162774,0
0.0934286006,,970463,0.0067998471,0.0104888079,10179,10,retain,5,0.2003534503,0.0599882887,10179,10179,0.197830849,10179,0.1902315357,2625,7.1546320857,1608.5525671767,7.0,1122.0,linear,2017-06,0.8988554947,970463,275.0,3436.0,0.0009160576,6.5574192586,6.2767504925,10179,10179,6.552356947,10179,5.9089746286,2625,PZU,0.9895111921,0
0.1101113592,7.0,970463,0.0105588776,0.0164447279,15959,10,retain,5,0.1688468086,0.0501126475,15959,15959,0.1578926915,15959,0.1757996304,4229,7.1188670969,1077.7641641155,7.0,616.0,xgboost,2017-06,0.8780386269,970463,170.0,2500.0,0.0012911363,5.885044096,5.6475781641,15959,15959,5.8631126373,15959,5.1201091624,4229,PZU,0.9835552721,0
0.0924909038,,970463,0.0065339946,0.0100560248,9759,10,retain,5,0.1921403845,0.0388677477,9759,9759,0.1748546936,9759,0.1703000853,2457,7.1824982068,1600.7951575691,7.0,1116.0,xgboost,2017-06,0.9000858353,970463,271.0,3416.0,0.0008892663,6.4479802456,6.1414768556,9759,9759,6.4133936998,9759,5.8720025258,2457,PZU,0.9899439752,0
0.1400531614,,970253,0.0177963892,0.0276731945,26850,20,retain,0,0.0428640228,-0.1361996225,26849,26849,0.0056347423,26849,-0.0106451036,26850,13.7091247672,1692.3928635109,14.0,1213.0,linear,2017-06,0.8392676962,970253,351.0,3520.0,0.0028827533,7.5362233669,7.1781317958,26849,26849,7.4618031416,26849,7.4292170922,26850,PZU,0.9723268055,0
0.1386957835,,970253,0.0177747453,0.0271207613,26314,20,retain,0,0.0344185828,-0.1419093437,26313,26313,-0.0018370025,26313,-0.0170748773,26314,13.7532112184,1678.9603639463,14.0,1200.0,xgboost,2017-06,0.8407013428,970253,347.0,3500.0,0.0028281283,7.5278700415,7.175255558,26313,26313,7.4553952572,26313,7.4248964829,26314,PZU,0.9728792387,0
0.1783029787,7.0,970253,0.0308970959,0.0502590561,48764,20,retain,0,0.0491035098,-0.0713834707,48761,48764,0.0261972924,48764,-0.0020900353,48764,12.8993724879,1143.6048319356,13.0,678.0,xgboost,2017-06,0.7864433297,970253,171.0,2625.0,0.0043565957,6.1738322917,5.933349297,48761,48764,6.1279887464,48764,6.0714164733,48764,PZU,0.9497409439,0
0.1442963846,,970253,0.0193557763,0.0302519034,29352,20,retain,1,0.0554673005,-0.1232247103,29350,29350,0.0276078798,29350,0.0172676627,27000,13.3520714091,1667.7278874685,14.0,1191.0,linear,2017-06,0.8333383149,970253,330.0,3494.0,0.0030095243,7.3305663938,6.9732139708,29350,29350,7.274871368,29350,7.2221719243,27000,PZU,0.9697480966,0
0.1430101221,,970253,0.019120786,0.0295541472,28675,20,retain,1,0.0513506324,-0.1289271368,28673,28673,0.0203609039,28673,0.0087237157,26327,13.4267480384,1656.6873042392,14.0,1183.0,xgboost,2017-06,0.8349028552,970253,324.0,3476.0,0.0029662366,7.334812594,6.9742864203,28673,28673,7.272854288,28673,7.1952928647,26327,PZU,0.9704458528,0
0.1773702323,7.0,970253,0.0310053151,0.0500199433,48532,20,retain,1,0.0505840814,-0.06852875,48529,48532,0.0255578046,48532,0.0050278215,45090,12.8990356878,1141.091623525,13.0,675.0,xgboost,2017-06,0.7872853781,970253,171.0,2621.0,0.0043390744,6.2600127152,6.0222853583,48529,48532,6.209928858,48532,6.0902995309,45090,PZU,0.9499800567,0
0.1544999088,,970253,0.0215758158,0.0344930652,33467,20,retain,5,0.0562442165,-0.1285948174,33463,33463,0.0172966507,33463,0.0625541463,20800,13.1611736935,1608.8950057356,14.0,1124.0,linear,2017-06,0.820700374,970253,275.0,3436.0,0.0032239014,6.9100126465,6.5403703026,33463,33463,6.8321342915,33463,6.6356672624,20800,PZU,0.9655069348,0
0.1535568558,,970253,0.0213851439,0.0339499079,32940,20,retain,5,0.0420723262,-0.1450757226,32936,32936,0.0050917063,32936,0.0487323258,20379,13.2051912568,1599.7230413098,14.0,1115.0,xgboost,2017-06,0.8218835706,970253,272.0,3414.0,0.0031744298,6.8717014025,6.4974237129,32936,32936,6.7977580173,32936,6.5805086859,20379,PZU,0.9660500921,0
0.1772094495,7.0,970253,0.0311908337,0.0500044834,48517,20,retain,5,0.048482529,-0.0793274473,48512,48515,0.0163223465,48515,0.0520086246,31373,12.8900385432,1136.3183973665,13.0,670.0,xgboost,2017-06,0.7872998074,970253,171.0,2616.0,0.0042999094,6.3065557354,6.0514408637,48512,48515,6.2422082202,48515,5.9730989965,31373,PZU,0.9499955166,0
0.2582931717,,969623,0.0708780629,0.1098457854,106509,50,retain,0,-0.0570259182,-0.3620705464,106506,106509,-0.2020910455,106506,-0.49884584,106509,30.3236909557,1692.8663387729,31.0,1213.0,linear,2017-06,0.6606217055,969623,352.2,3520.0,0.0102070599,8.3377780582,7.7276013261,106506,106509,8.0475876451,106506,7.454118387,106509,PZU,0.8901542146,0
0.3120109568,7.0,969623,0.0988817303,0.1574395409,152657,50,retain,0,-0.0496110955,-0.2522228597,152649,152657,-0.1625532401,152655,-0.3651599076,152657,28.1041943704,1143.1496839493,28.0,670.0,xgboost,2017-06,0.5762734589,969623,171.0,2652.0,0.012833854,7.5794577035,7.1738595905,152649,152657,7.353511954,152655,6.9483657315,152657,PZU,0.8425604591,0
0.2575464897,,969623,0.0720218064,0.1102418156,106893,50,retain,0,-0.0520019269,-0.3442096305,106888,106893,-0.1901042608,106891,-0.490152369,106893,30.3110119465,1669.1767893295,31.0,1197.0,xgboost,2017-06,0.6602669285,969623,341.0,3493.0,0.0101647754,8.4589118233,7.8742368545,106888,106893,8.1826785634,106891,7.5825948368,106893,PZU,0.8897581844,0
0.2630640981,,969623,0.0732078344,0.1138566226,110398,50,retain,1,-0.0506198594,-0.3493068944,110394,110398,-0.1901403979,110394,-0.4737960668,107572,29.8933495172,1668.1817654903,31.0,1191.0,linear,2017-06,0.6533219612,969623,330.0,3494.0,0.0104061063,8.2641110776,7.6666246773,110394,110398,7.9849804086,110394,7.3888683642,107572,PZU,0.8861433774,0
0.3112518989,7.0,969623,0.0991117166,0.1574611988,152678,50,retain,1,-0.0500428639,-0.2501137481,152669,152678,-0.1619562405,152675,-0.3566794366,149344,28.1397778331,1140.5281320678,28.0,667.0,xgboost,2017-06,0.5768004678,969623,171.0,2646.0,0.0128359166,7.6214181996,7.2208854139,152669,152678,7.3975117326,152675,6.972773831,149344,PZU,0.8425388012,0
0.2619801717,,969623,0.0739607043,0.1137998995,110343,50,retain,1,-0.048576198,-0.3372106239,110336,110343,-0.1821626182,110340,-0.468239421,107529,29.9374133384,1647.6497143735,31.0,1178.0,xgboost,2017-06,0.6537128348,969623,321.0,3465.0,0.0103462892,8.3726253535,7.7950102637,110336,110343,8.1053976399,110340,7.5075793834,107529,PZU,0.8862001005,0
0.2749346911,,969623,0.0777436179,0.12224545,118532,50,retain,5,-0.0510622835,-0.3434795682,118524,118532,-0.1940751021,118524,-0.421001413,103953,29.3970404616,1609.3186063037,30.0,1124.0,linear,2017-06,0.6364886146,969623,275.0,3436.0,0.0108330764,8.0830600677,7.4980183263,118524,118532,7.7968439281,118524,7.1714705679,103953,PZU,0.87775455,0
0.3112879954,7.0,969623,0.0996748221,0.1580882467,153286,50,retain,5,-0.0487305983,-0.2534823659,153270,153286,-0.1625271363,153279,-0.3282690007,136414,28.1689521548,1133.87818152,28.0,660.0,xgboost,2017-06,0.5762229238,969623,170.0,2634.0,0.0128142587,7.6435907708,7.2334558166,153270,153286,7.4158308417,153279,6.8970616752,136414,PZU,0.8419117533,0
0.2738734539,,969623,0.078387167,0.1222392621,118526,50,retain,5,-0.0493978483,-0.3348150014,118511,118526,-0.1857974913,118519,-0.4151687382,103975,29.4274167693,1592.0769103043,30.0,1108.0,xgboost,2017-06,0.6370393442,969623,271.0,3401.0,0.010700035,8.1515941552,7.5800828392,118511,118526,7.8786390161,118519,7.2690108448,103975,PZU,0.8777607379,0
0.0824338486,,970463,0.0047142446,0.0070893996,6880,10,reset,0,0.2261040749,0.1203537299,6880,6880,0.1917945154,6880,0.1959370104,6880,7.457122093,1691.7920879003,8.0,1211.0,linear,2017-06,0.9121625451,970463,350.0,3520.0,0.0006893617,7.6811414365,7.4697895769,6880,6880,7.6125639857,6880,7.6208427144,6880,PZU,0.9929106004,0
0.1097970762,7.0,970463,0.0103012686,0.0160397666,15566,10,reset,0,0.1739506051,0.0338410603,15566,15566,0.1473948117,15566,0.1278769769,15566,7.1816137736,1078.9801424681,7.0,615.0,xgboost,2017-06,0.8785888797,970463,171.0,2500.0,0.0013127754,5.8729048656,5.5926432086,15566,15566,5.8197615227,15566,5.7807154466,15566,PZU,0.9839602334,0
0.0806357378,,970463,0.004523614,0.0067071078,6509,10,reset,0,0.2076135704,0.1394490868,6509,6509,0.1829564274,6509,0.1895840666,6509,7.5377170072,1680.6532881728,8.0,1202.0,xgboost,2017-06,0.9141729257,970463,347.0,3501.0,0.0006677225,7.4814478519,7.3452143812,6509,6509,7.4321552053,6509,7.4453948573,6509,PZU,0.9932928922,0
0.08584047,,970463,0.0057725024,0.0086494797,8394,10,reset,1,0.2274153393,0.1248981433,8394,8394,0.235072617,8394,0.199034239,6858,7.2072909221,1667.2222464947,8.0,1191.0,linear,2017-06,0.9076183224,970463,330.0,3494.0,0.0007687052,7.2305635277,7.0256309761,8394,8394,7.245873292,8394,7.1387215326,6858,PZU,0.9913505203,0
0.1101113592,7.0,970463,0.0105392993,0.0164055714,15921,10,reset,1,0.1716820435,0.0263347348,15921,15921,0.1590514314,15921,0.1267117365,13186,7.1434583255,1077.9080933534,7.0,615.0,xgboost,2017-06,0.8780283226,970463,170.0,2500.0,0.0013210189,5.912646245,5.6219273685,15921,15921,5.8873493368,15921,5.7229556887,13186,PZU,0.9835944286,0
0.0842278376,,970463,0.0054654325,0.0081837226,7942,10,reset,1,0.235382009,0.1417644481,7942,7942,0.2317024732,7942,0.1980109859,6466,7.2652984135,1658.1350077231,8.0,1184.0,xgboost,2017-06,0.9095679073,970463,324.0,3480.0,0.0007388226,7.1366498644,6.9494918554,7942,7942,7.1292777779,7942,7.0055318737,6466,PZU,0.9918162774,0
0.0934286006,,970463,0.0067998471,0.0104888079,10179,10,reset,5,0.2003534503,0.0599882887,10179,10179,0.197830849,10179,0.1902315357,2625,7.1546320857,1608.5525671767,7.0,1122.0,linear,2017-06,0.8988554947,970463,275.0,3436.0,0.0009160576,6.5574192586,6.2767504925,10179,10179,6.552356947,10179,5.9089746286,2625,PZU,0.9895111921,0
0.1101113592,7.0,970463,0.0105588776,0.0164447279,15959,10,reset,5,0.1688468086,0.0501126475,15959,15959,0.1578926915,15959,0.1757996304,4229,7.1188670969,1077.7641641155,7.0,616.0,xgboost,2017-06,0.8780386269,970463,170.0,2500.0,0.0012911363,5.885044096,5.6475781641,15959,15959,5.8631126373,15959,5.1201091624,4229,PZU,0.9835552721,0
0.0924909038,,970463,0.0065339946,0.0100560248,9759,10,reset,5,0.1921403845,0.0388677477,9759,9759,0.1748546936,9759,0.1703000853,2457,7.1824982068,1600.7951575691,7.0,1116.0,xgboost,2017-06,0.9000858353,970463,271.0,3416.0,0.0008892663,6.4479802456,6.1414768556,9759,9759,6.4133936998,9759,5.8720025258,2457,PZU,0.9899439752,0
0.1400531614,,970253,0.0177963892,0.0276731945,26850,20,reset,0,0.0428640228,-0.1361996225,26849,26849,0.0056347423,26849,-0.0106451036,26850,13.7091247672,1692.3928635109,14.0,1213.0,linear,2017-06,0.8392676962,970253,351.0,3520.0,0.0028827533,7.5362233669,7.1781317958,26849,26849,7.4618031416,26849,7.4292170922,26850,PZU,0.9723268055,0
0.1386957835,,970253,0.0177747453,0.0271207613,26314,20,reset,0,0.0344185828,-0.1419093437,26313,26313,-0.0018370025,26313,-0.0170748773,26314,13.7532112184,1678.9603639463,14.0,1200.0,xgboost,2017-06,0.8407013428,970253,347.0,3500.0,0.0028281283,7.5278700415,7.175255558,26313,26313,7.4553952572,26313,7.4248964829,26314,PZU,0.9728792387,0
0.1783029787,7.0,970253,0.0308970959,0.0502590561,48764,20,reset,0,0.0491035098,-0.0713834707,48761,48764,0.0261972924,48764,-0.0020900353,48764,12.8993724879,1143.6048319356,13.0,678.0,xgboost,2017-06,0.7864433297,970253,171.0,2625.0,0.0043565957,6.1738322917,5.933349297,48761,48764,6.1279887464,48764,6.0714164733,48764,PZU,0.9497409439,0
0.1442963846,,970253,0.0193557763,0.0302519034,29352,20,reset,1,0.0554673005,-0.1232247103,29350,29350,0.0276078798,29350,0.0172676627,27000,13.3520714091,1667.7278874685,14.0,1191.0,linear,2017-06,0.8333383149,970253,330.0,3494.0,0.0030095243,7.3305663938,6.9732139708,29350,29350,7.274871368,29350,7.2221719243,27000,PZU,0.9697480966,0
0.1430101221,,970253,0.019120786,0.0295541472,28675,20,reset,1,0.0513506324,-0.1289271368,28673,28673,0.0203609039,28673,0.0087237157,26327,13.4267480384,1656.6873042392,14.0,1183.0,xgboost,2017-06,0.8349028552,970253,324.0,3476.0,0.0029662366,7.334812594,6.9742864203,28673,28673,7.272854288,28673,7.1952928647,26327,PZU,0.9704458528,0
0.1773702323,7.0,970253,0.0310053151,0.0500199433,48532,20,reset,1,0.0505840814,-0.06852875,48529,48532,0.0255578046,48532,0.0050278215,45090,12.8990356878,1141.091623525,13.0,675.0,xgboost,2017-06,0.7872853781,970253,171.0,2621.0,0.0043390744,6.2600127152,6.0222853583,48529,48532,6.209928858,48532,6.0902995309,45090,PZU,0.9499800567,0
0.1544999088,,970253,0.0215758158,0.0344930652,33467,20,reset,5,0.0562442165,-0.1285948174,33463,33463,0.0172966507,33463,0.0625541463,20800,13.1611736935,1608.8950057356,14.0,1124.0,linear,2017-06,0.820700374,970253,275.0,3436.0,0.0032239014,6.9100126465,6.5403703026,33463,33463,6.8321342915,33463,6.6356672624,20800,PZU,0.9655069348,0
0.1535568558,,970253,0.0213851439,0.0339499079,32940,20,reset,5,0.0420723262,-0.1450757226,32936,32936,0.0050917063,32936,0.0487323258,20379,13.2051912568,1599.7230413098,14.0,1115.0,xgboost,2017-06,0.8218835706,970253,272.0,3414.0,0.0031744298,6.8717014025,6.4974237129,32936,32936,6.7977580173,32936,6.5805086859,20379,PZU,0.9660500921,0
0.1772094495,7.0,970253,0.0311908337,0.0500044834,48517,20,reset,5,0.048482529,-0.0793274473,48512,48515,0.0163223465,48515,0.0520086246,31373,12.8900385432,1136.3183973665,13.0,670.0,xgboost,2017-06,0.7872998074,970253,171.0,2616.0,0.0042999094,6.3065557354,6.0514408637,48512,48515,6.2422082202,48515,5.9730989965,31373,PZU,0.9499955166,0
0.2582931717,,969623,0.0708780629,0.1098457854,106509,50,reset,0,-0.0570259182,-0.3620705464,106506,106509,-0.2020910455,106506,-0.49884584,106509,30.3236909557,1692.8663387729,31.0,1213.0,linear,2017-06,0.6606217055,969623,352.2,3520.0,0.0102070599,8.3377780582,7.7276013261,106506,106509,8.0475876451,106506,7.454118387,106509,PZU,0.8901542146,0
0.3120109568,7.0,969623,0.0988817303,0.1574395409,152657,50,reset,0,-0.0496110955,-0.2522228597,152649,152657,-0.1625532401,152655,-0.3651599076,152657,28.1041943704,1143.1496839493,28.0,670.0,xgboost,2017-06,0.5762734589,969623,171.0,2652.0,0.012833854,7.5794577035,7.1738595905,152649,152657,7.353511954,152655,6.9483657315,152657,PZU,0.8425604591,0
0.2575464897,,969623,0.0720218064,0.1102418156,106893,50,reset,0,-0.0520019269,-0.3442096305,106888,106893,-0.1901042608,106891,-0.490152369,106893,30.3110119465,1669.1767893295,31.0,1197.0,xgboost,2017-06,0.6602669285,969623,341.0,3493.0,0.0101647754,8.4589118233,7.8742368545,106888,106893,8.1826785634,106891,7.5825948368,106893,PZU,0.8897581844,0
0.2630640981,,969623,0.0732078344,0.1138566226,110398,50,reset,1,-0.0506198594,-0.3493068944,110394,110398,-0.1901403979,110394,-0.4737960668,107572,29.8933495172,1668.1817654903,31.0,1191.0,linear,2017-06,0.6533219612,969623,330.0,3494.0,0.0104061063,8.2641110776,7.6666246773,110394,110398,7.9849804086,110394,7.3888683642,107572,PZU,0.8861433774,0
0.3112518989,7.0,969623,0.0991117166,0.1574611988,152678,50,reset,1,-0.0500428639,-0.2501137481,152669,152678,-0.1619562405,152675,-0.3566794366,149344,28.1397778331,1140.5281320678,28.0,667.0,xgboost,2017-06,0.5768004678,969623,171.0,2646.0,0.0128359166,7.6214181996,7.2208854139,152669,152678,7.3975117326,152675,6.972773831,149344,PZU,0.8425388012,0
0.2619801717,,969623,0.0739607043,0.1137998995,110343,50,reset,1,-0.048576198,-0.3372106239,110336,110343,-0.1821626182,110340,-0.468239421,107529,29.9374133384,1647.6497143735,31.0,1178.0,xgboost,2017-06,0.6537128348,969623,321.0,3465.0,0.0103462892,8.3726253535,7.7950102637,110336,110343,8.1053976399,110340,7.5075793834,107529,PZU,0.8862001005,0
0.2749346911,,969623,0.0777436179,0.12224545,118532,50,reset,5,-0.0510622835,-0.3434795682,118524,118532,-0.1940751021,118524,-0.421001413,103953,29.3970404616,1609.3186063037,30.0,1124.0,linear,2017-06,0.6364886146,969623,275.0,3436.0,0.0108330764,8.0830600677,7.4980183263,118524,118532,7.7968439281,118524,7.1714705679,103953,PZU,0.87775455,0
0.3112879954,7.0,969623,0.0996748221,0.1580882467,153286,50,reset,5,-0.0487305983,-0.2534823659,153270,153286,-0.1625271363,153279,-0.3282690007,136414,28.1689521548,1133.87818152,28.0,660.0,xgboost,2017-06,0.5762229238,969623,170.0,2634.0,0.0128142587,7.6435907708,7.2334558166,153270,153286,7.4158308417,153279,6.8970616752,136414,PZU,0.8419117533,0
