adverse_before_fill,control_seed,decile,eligible_decisions,fill_before_adverse,fill_probability,fills,horizon,interpretation,latency,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,model,month,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,symbol,unfilled_fraction,zero_signal_decisions
0.0318705186,,7,110039,0.0100600696,0.0119230455,1312,20,retain,0,-0.3041264839,-0.6857088106,1312,1312,-0.5221419563,1312,-0.503952832,1312,14.5731707317,840.6516962168,15.0,840.0,linear,2017-04,0.957742255,110039,774.0,911.0,0.0003271567,3.2193872846,2.456225852,1312,1312,2.7832746461,1312,2.8196889481,1312,KGHM,0.9880769545,0
0.0364455775,,8,109835,0.0094141212,0.0113989166,1252,20,retain,0,-0.0755969892,-0.8527541299,1252,1252,-0.4701834712,1252,-0.4001736369,1252,14.7436102236,1039.7050302727,15.0,1032.0,linear,2017-04,0.9535394,109835,950.0,1141.0,0.0006009014,3.3931125695,1.8386338961,1252,1252,2.6039136738,1252,2.7438762048,1252,KGHM,0.9886010834,0
0.0322874614,,9,109733,0.007554701,0.009158594,1005,20,retain,0,-0.1191803012,-0.7459190976,1005,1005,-0.3641603795,1005,-0.344277575,1005,15.3353233831,1352.9756317607,16.0,1339.0,linear,2017-04,0.9599208989,109733,1194.0,1538.0,0.0002369388,3.072999016,1.8193301789,1005,1005,2.5829767232,1005,2.6227602062,1005,KGHM,0.990841406,0
0.0281090056,,10,109609,0.0051455629,0.0064319536,705,20,retain,0,-0.0689719425,-0.6519474369,705,705,-0.3586843438,705,-0.2555185288,705,15.914893617,2574.8091306371,17.0,2099.0,linear,2017-04,0.9662801412,109609,1671.0,4059.0,0.0004652903,2.7595757685,1.5935571296,705,705,2.180120031,705,2.3864628489,705,KGHM,0.9935680464,0
0.0705566782,,1,110351,0.035441455,0.0397459017,4386,20,retain,0,-0.0020273968,0.1335501887,4386,4386,0.1881640449,4386,0.110256177,4386,13.3825809394,124.0321700755,14.0,120.0,xgboost,2017-04,0.8930866055,110351,75.0,170.0,0.0009152613,6.1827695776,6.4539059881,4386,4386,6.5631915621,4386,6.4072964032,4386,KGHM,0.9602540983,0
0.0555887952,,2,110310,0.0163901731,0.018393618,2029,20,retain,0,-0.2794596414,-0.3576822432,2029,2029,-0.3770819349,2029,-0.2732544747,2029,14.1705273534,231.698821503,15.0,232.0,xgboost,2017-04,0.9273501949,110310,195.0,270.0,0.0006708367,4.7639278437,4.6075135822,2029,2029,4.5687267747,2029,4.7763925884,2029,KGHM,0.981606382,0
0.0437758123,,3,109444,0.0153137678,0.0176071781,1927,20,retain,0,-0.0782548831,-0.3958815468,1927,1927,-0.2179611282,1927,-0.1963705478,1927,13.9200830306,330.6319122108,14.0,330.0,xgboost,2017-04,0.9399510252,109444,293.0,373.0,0.0009593948,4.3891405678,3.7538715987,1927,1927,4.1098930969,1927,4.1529492999,1927,KGHM,0.9823928219,0
0.0395141213,,4,109657,0.013724614,0.0162324339,1780,20,retain,0,-0.2444668236,-0.8219360284,1780,1780,-0.4996812827,1780,-0.5251788709,1780,14.3213483146,436.2639411985,15.0,434.0,xgboost,2017-04,0.9460681945,109657,396.0,481.0,0.0006930702,3.8364327129,2.6814881832,1780,1780,3.3259961462,1780,3.2750089865,1780,KGHM,0.9837675661,0
0.0390498356,,5,110423,0.0132581075,0.0158300354,1748,20,retain,0,-0.5717903749,-0.739657446,1748,1748,-0.6557840611,1748,-0.5506352826,1748,14.4536613272,545.169883086,15.0,542.0,xgboost,2017-04,0.9469585141,110423,500.0,598.0,0.0007335428,3.7493885122,3.4135415265,1748,1748,3.581286701,1748,3.7916397988,1748,KGHM,0.9841699646,0
0.0355251484,,6,109331,0.0103904657,0.0129423494,1415,20,retain,0,0.0313451326,-0.4900560997,1415,1415,-0.1394782725,1415,-0.2076304458,1415,14.5448763251,674.4193778526,15.0,673.0,xgboost,2017-04,0.9531605857,109331,620.0,730.0,0.0009238002,3.6708181562,2.6279653122,1415,1415,3.3291857366,1415,3.1927923031,1415,KGHM,0.9870576506,0
0.0292190978,,7,110065,0.0094671331,0.0111661291,1229,20,retain,0,-0.3211339563,-0.7486302441,1229,1229,-0.5396024677,1229,-0.499844348,1229,14.7030105777,825.2849952301,15.0,823.0,xgboost,2017-04,0.9609866897,110065,760.0,895.0,0.0003270795,3.3616049101,2.5065602959,1229,1229,2.9245674871,1229,3.0041291861,1229,KGHM,0.9888338709,0
0.0364480029,,8,109910,0.0087162224,0.0104994996,1154,20,retain,0,-0.1828703321,-0.9303316776,1154,1154,-0.5968279099,1154,-0.4856494028,1154,14.8578856153,1022.9916295151,16.0,1014.0,xgboost,2017-04,0.9543990538,109910,933.0,1120.0,0.000436721,3.2207447808,1.725641071,1154,1154,2.3927958167,1154,2.6151041225,1154,KGHM,0.9895005004,0
0.0326180101,,9,109694,0.0068736667,0.0084051999,922,20,retain,0,-0.0430399884,-0.7049406732,922,922,-0.3242088672,922,-0.2688214681,922,15.521691974,1335.6791346838,16.0,1320.0,xgboost,2017-04,0.9601619049,109694,1179.0,1524.0,0.0003464182,3.2242486697,1.9001834331,922,922,2.6618414222,922,2.7726318079,922,KGHM,0.9915948001,0
0.0264502555,,10,109791,0.0049002195,0.0059932053,658,20,retain,0,-0.1030342278,-0.7141588743,658,658,-0.4387497672,658,-0.3081163403,658,15.8267477204,2548.4180579465,16.0,2077.0,xgboost,2017-04,0.9682851964,109791,1653.0,4007.0,0.0003643286,2.6348998416,1.4125831251,658,658,1.9633925115,658,2.224711524,658,KGHM,0.9940067947,0
0.0834886999,,1,109955,0.0475012505,0.0538220181,5918,20,retain,1,0.1464691397,0.2043967287,5918,5918,0.3520956398,5918,0.213189482,5538,12.4008110848,119.2874266745,13.0,120.0,linear,2017-04,0.8678914101,109955,67.0,166.0,0.0011186394,5.3731846235,5.4890499239,5918,5918,5.7844201151,5918,5.4213791006,5538,KGHM,0.9461779819,0
0.0595760533,,2,110061,0.0191530151,0.0214608263,2362,20,retain,1,-0.2088822309,-0.3136636672,2362,2362,-0.3089586302,2362,-0.2772508865,2149,13.883573243,228.4161237859,14.0,230.0,linear,2017-04,0.9205713195,110061,190.0,269.0,0.000699612,4.9042315541,4.6947253408,2362,2362,4.7041638768,2362,4.6986101078,2149,KGHM,0.9785391737,0
0.047729665,,3,110204,0.0159885304,0.0185111248,2040,20,retain,1,-0.05437171,-0.4550990921,2040,2040,-0.2650141159,2040,-0.1945076372,1860,13.7544117647,329.3815288011,14.0,328.0,linear,2017-04,0.9353290262,110204,290.0,373.0,0.0009527785,4.3668137049,3.565413416,2040,2040,3.9457014736,2040,3.978258679,1860,KGHM,0.9814888752,0
0.0404136282,,4,109567,0.0142196099,0.0170306753,1866,20,retain,1,-0.1830488699,-0.7560403056,1866,1866,-0.4309356633,1866,-0.4504255088,1685,14.0825294748,436.8008159391,15.0,435.0,linear,2017-04,0.9446092345,109567,395.0,483.0,0.0007575274,3.6812920868,2.5353262728,1866,1866,3.185498485,1866,3.1014350772,1685,KGHM,0.9829693247,0
0.0395166854,,5,110156,0.0141163441,0.0167580522,1846,20,retain,1,-0.4910214011,-0.5829048728,1846,1846,-0.5247797656,1846,-0.4152250979,1665,14.2172264355,547.4834325865,15.0,546.0,linear,2017-04,0.9456225716,110156,500.0,600.0,0.0007443989,3.704193004,3.5203711092,1846,1846,3.6366151598,1846,3.867542535,1665,KGHM,0.9832419478,0
0.0371495136,,6,110311,0.0111321627,0.0138517464,1528,20,retain,1,-0.0241043414,-0.507062559,1528,1528,-0.1754781559,1528,-0.2192906378,1376,14.3579842932,679.2905512596,15.0,679.0,linear,2017-04,0.950820861,110311,623.0,736.0,0.0008974626,3.8068780739,2.8409221934,1528,1528,3.5041459887,1528,3.3470586211,1376,KGHM,0.9861482536,0
0.0303641498,,7,109076,0.0103689171,0.0122208368,1333,20,retain,1,-0.2566715958,-0.6507784121,1333,1333,-0.4710583354,1333,-0.4416105413,1193,14.5468867217,832.2595071326,15.0,831.0,linear,2017-04,0.9589185522,109076,766.0,902.0,0.0003483809,3.2879527416,2.4997321565,1333,1333,2.8590760887,1333,2.896360153,1193,KGHM,0.9877791632,0
0.0363084308,,8,110002,0.0095634625,0.0114543372,1260,20,retain,1,-0.11186535,-0.8925314354,1260,1260,-0.5163938687,1260,-0.4018785534,1131,14.7642857143,1031.0759622552,15.0,1024.0,linear,2017-04,0.9536644788,110002,942.0,1130.0,0.0004636279,3.3752087823,1.8137090537,1260,1260,2.5661349015,1260,2.7723733857,1131,KGHM,0.9885456628,0
0.0331701369,,9,109888,0.0075804455,0.0092912784,1021,20,retain,1,-0.0627977291,-0.7081182018,1021,1021,-0.3337073912,1021,-0.2116194513,895,15.3809990206,1343.8401099301,16.0,1330.0,linear,2017-04,0.9588945108,109888,1186.0,1530.0,0.0003549068,3.1021914221,1.8113632491,1021,1021,2.5603066781,1021,2.7816432614,895,KGHM,0.9907087216,0
0.0272331353,,10,109756,0.0053026714,0.0066237837,727,20,retain,1,-0.0896335769,-0.6255360579,727,727,-0.3261485499,727,-0.248206034,622,15.8693259972,2557.6710157076,16.0,2090.0,linear,2017-04,0.9669995262,109756,1662.0,4007.0,0.0004646671,2.6899779066,1.6181204804,727,727,2.2169270361,727,2.3488805643,622,KGHM,0.9933762163,0
0.0809527641,,1,111843,0.0417102546,0.0476829127,5333,20,retain,1,0.0845964104,0.1555734555,5333,5333,0.2668221939,5333,0.1566026626,4953,12.8828051753,116.7708841859,13.0,120.0,xgboost,2017-04,0.8761031088,111843,66.0,162.0,0.0012338725,5.8461320809,5.9881069628,5333,5333,6.2106554822,5333,5.9167284921,4953,KGHM,0.9523170873,0
0.0594343527,,2,108725,0.0188733042,0.0211266958,2297,20,retain,1,-0.2523585337,-0.2848388517,2297,2297,-0.3315855432,2297,-0.2554169516,2089,13.9011754462,223.7255461026,14.0,224.0,xgboost,2017-04,0.9209749368,108725,186.0,262.0,0.0007174063,4.8542049629,4.789169143,2297,2297,4.6956982441,2297,4.7685634504,2089,KGHM,0.9788733042,0
0.0467210937,,3,109137,0.0159066128,0.0183255908,2000,20,retain,1,-0.0526207141,-0.4369760764,2000,2000,-0.2481872416,2000,-0.1539367874,1808,13.8445,322.0696189193,14.0,320.0,xgboost,2017-04,0.9363827116,109137,283.0,363.0,0.0009895819,4.352579919,3.5839124494,2000,2000,3.9616539379,2000,4.0644237438,1808,KGHM,0.9816744092,0
0.0413545073,,4,110387,0.0138603278,0.0164149764,1812,20,retain,1,-0.2884516442,-0.7923583009,1812,1812,-0.5160168804,1812,-0.5228127044,1640,14.1186534216,428.0960529773,15.0,426.0,xgboost,2017-04,0.9441329142,110387,385.0,474.0,0.0006522507,3.7372104624,2.72938153,1812,1812,3.2820391766,1812,3.2094604682,1640,KGHM,0.9835850236,0
0.0394621376,,5,109396,0.0141230027,0.0169201799,1851,20,retain,1,-0.4447167743,-0.719781224,1851,1851,-0.5822016265,1851,-0.4765683589,1678,14.2798487304,537.8536692384,15.0,533.0,xgboost,2017-04,0.9456652894,109396,500.0,590.0,0.0007495704,3.8824011941,3.3322417729,1851,1851,3.607452521,1851,3.8378148611,1678,KGHM,0.9830798201,0
0.0352175925,,6,110229,0.0111676601,0.0138801949,1530,20,retain,1,-0.1000862561,-0.5508432699,1530,1530,-0.2199503469,1530,-0.2341505911,1372,14.4594771242,666.9774197353,15.0,666.0,xgboost,2017-04,0.9526803291,110229,613.0,723.0,0.0009344183,3.5154915703,2.6138529135,1530,1530,3.2756470451,1530,3.1724503399,1372,KGHM,0.9861198051,0
0.030025812,,7,109639,0.0097319385,0.0115105026,1262,20,retain,1,-0.2624045171,-0.6906343146,1262,1262,-0.4789798418,1262,-0.4139661398,1129,14.6909667195,818.5692317515,15.0,816.0,xgboost,2017-04,0.9598865367,109639,753.0,888.0,0.0003557128,3.4425565253,2.5860295528,1262,1262,3.0092930863,1262,3.1182210841,1129,KGHM,0.9884894974,0
0.0367902111,,8,109839,0.009013192,0.0108249347,1189,20,retain,1,-0.2132492705,-0.9697918864,1189,1189,-0.6400227166,1189,-0.4869390877,1060,14.8452481077,1015.8966942525,15.0,1006.0,xgboost,2017-04,0.9537595936,109839,926.0,1114.0,0.0004370033,3.1958382165,1.6825615551,1189,1189,2.3422657487,1189,2.6591854646,1060,KGHM,0.9891750653,0
0.0324410308,,9,110015,0.0071353906,0.0086988138,957,20,retain,1,-0.0317775392,-0.6916031135,957,957,-0.3094670461,957,-0.189800102,834,15.4660397074,1328.345089306,16.0,1312.0,xgboost,2017-04,0.9600690815,110015,1171.0,1517.0,0.0003544971,3.1621241464,1.8422224463,957,957,2.6066835637,957,2.8187202561,834,KGHM,0.9913011862,0
0.025991655,,10,109766,0.0050197693,0.0061676658,677,20,retain,1,-0.0919862659,-0.7068815548,677,677,-0.4211251267,677,-0.284509315,579,15.8271787297,2534.4067561904,16.0,2068.0,xgboost,2017-04,0.9686059436,109766,1646.0,3994.0,0.0003826321,2.6836843994,1.4538179374,677,677,2.0253358102,677,2.2689485471,579,KGHM,0.9938323342,0
0.1061559508,,1,113305,0.0565464896,0.0655840431,7431,20,retain,5,0.1728356577,0.2054026393,7431,7431,0.3694779304,7431,0.3272122154,5167,12.1517965281,99.2090287278,12.0,100.0,linear,2017-04,0.8359472221,113305,50.0,146.0,0.0013503376,5.0683160437,5.1334391272,7431,7431,5.461559818,7431,5.0380287869,5167,KGHM,0.9344159569,0
0.06774651,,2,108596,0.0276161185,0.0312718701,3396,20,retain,5,-0.178846775,-0.2707848542,3396,3396,-0.2554673855,3396,-0.0865169282,2090,13.3704358068,202.8138789642,14.0,200.0,linear,2017-04,0.9036152344,108596,162.0,242.0,0.0010221371,5.0307111447,4.8468427334,3396,3396,4.8774663494,3396,4.6920336142,2090,KGHM,0.9687281299,0
0.0549556302,,3,108069,0.0171927195,0.0201167772,2174,20,retain,5,-0.0189823138,-0.4489595347,2174,2174,-0.2540170586,2174,-0.141367991,1270,13.597976081,301.1377268227,14.0,300.0,linear,2017-04,0.9268245288,108069,261.0,343.0,0.0010271216,4.4023976418,3.5424823316,2174,2174,3.9324553861,2174,3.8925763623,1270,KGHM,0.9798832228,0
0.0456484642,,4,110168,0.0163749909,0.0188076392,2072,20,retain,5,-0.29189075,-0.696001781,2072,2072,-0.5479712398,2072,-0.4018334401,1217,13.7890926641,408.357426839,14.0,407.0,linear,2017-04,0.937204996,110168,364.0,453.0,0.0007715489,3.6266761051,2.8185169846,2072,2072,3.1145494227,2072,3.0314703833,1217,KGHM,0.9811923608,0
0.0418058979,,5,109530,0.0160138775,0.0194741167,2133,20,retain,5,-0.2708141771,-0.6229803625,2133,2133,-0.3324295047,2133,-0.2073318748,1247,13.90201594,521.9585592988,14.0,517.0,linear,2017-04,0.9414772209,109530,479.0,571.0,0.0007030037,3.8368378295,3.1325156489,2133,2133,3.7136176328,2133,3.9473458538,1247,KGHM,0.9805258833,0
0.0389151158,,6,109726,0.0122213514,0.0152197291,1670,20,retain,5,-0.1149796489,-0.5910601077,1670,1670,-0.33567697,1670,-0.2858082843,883,14.4077844311,653.6230884202,15.0,651.0,linear,2017-04,0.9477243315,109726,600.0,711.0,0.0011392013,3.6717032678,2.7194068467,1670,1670,3.2301999142,1670,3.0707604052,883,KGHM,0.9847802709,0
0.0308609283,,7,111403,0.0111487123,0.0131863594,1469,20,retain,5,-0.1328022143,-0.5084249355,1469,1469,-0.2983166372,1469,-0.1990503156,783,14.4513274336,809.5292945432,15.0,805.0,linear,2017-04,0.9575953969,111403,742.0,881.0,0.0003949624,3.3614482858,2.6101223566,1469,1469,3.0302914466,1469,2.9967162955,783,KGHM,0.9868136406,0
0.0371984594,,8,108526,0.0101173912,0.0120984833,1313,20,retain,5,-0.2134680372,-0.8842056674,1313,1313,-0.5742651152,1313,-0.3167056136,683,14.6801218583,1010.4905460443,15.0,1002.0,linear,2017-04,0.9522326447,108526,923.0,1108.0,0.0004515047,3.0591738603,1.717508833,1313,1313,2.3375626186,1313,2.8604781346,683,KGHM,0.9879015167,0
0.034651844,,9,109922,0.0077691454,0.0094885464,1043,20,retain,5,-0.0544068728,-0.7131028908,1043,1043,-0.3180313297,1043,0.0527384778,475,15.3394055609,1321.6936736959,16.0,1306.0,linear,2017-04,0.9572333109,109922,1165.0,1509.0,0.0003456997,3.0738246184,1.7562832169,1043,1043,2.5465483469,1043,3.1736638101,475,KGHM,0.9905114536,0
0.0269386044,,10,109731,0.0056775205,0.0070171601,770,20,retain,5,-0.0663844134,-0.6238555219,770,770,-0.335780609,770,-0.1569312436,317,15.8064935065,2517.1783452261,16.0,2057.0,linear,2017-04,0.9669191022,109731,1639.0,3964.0,0.0004647729,2.7895086972,1.6745208304,770,770,2.2507105211,770,2.9579576341,317,KGHM,0.9929828399,0
0.1034097975,,1,117397,0.0508019796,0.0596097004,6998,20,retain,5,0.1149836702,0.1743530245,6998,6998,0.2895710719,6998,0.2673325292,4701,12.5208631037,99.3313542936,13.0,100.0,xgboost,2017-04,0.8443145907,117397,50.0,146.0,0.0014736322,5.3250279761,5.4437329845,6998,6998,5.6742146815,6998,5.2969209173,4701,KGHM,0.9403902996,0
0.0672011065,,2,102662,0.0267090063,0.0301572149,3096,20,retain,5,-0.1536962657,-0.3322117967,3096,3096,-0.3091647946,3096,-0.1115900871,1862,13.5303617571,199.798737605,14.0,200.0,xgboost,2017-04,0.9049599657,102662,161.0,237.0,0.0011299215,5.124066311,4.7670916551,3096,3096,4.813144507,3096,4.6530863407,1862,KGHM,0.9698427851,0
0.0546774689,,3,110594,0.017125703,0.0200191692,2214,20,retain,5,-0.063451878,-0.4215374085,2214,2214,-0.2311034297,2214,-0.1052141964,1284,13.6544715447,295.7777637123,14.0,299.0,xgboost,2017-04,0.9272383674,110594,254.0,338.0,0.0009584607,4.3434832302,3.6273231757,2214,2214,4.0082679595,2214,3.9527808367,1284,KGHM,0.9799808308,0
0.0450996206,,4,109114,0.0158091537,0.0183936067,2007,20,retain,5,-0.2636408892,-0.689799862,2007,2007,-0.5423524509,2007,-0.4111967236,1184,13.7772795217,402.2065454479,14.0,400.0,xgboost,2017-04,0.9383122239,109114,358.0,447.0,0.0007790018,3.683258732,2.8309872866,2007,2007,3.1258743436,2007,3.0426028855,1184,KGHM,0.9816063933,0
0.0425300577,,5,111286,0.0159498949,0.0192926334,2147,20,retain,5,-0.3265750372,-0.7431091501,2147,2147,-0.4461134799,2147,-0.2661401452,1228,14.0517000466,514.9591592833,15.0,510.0,xgboost,2017-04,0.9408910375,111286,472.0,562.0,0.0006290099,3.9912692828,3.1581892981,2147,2147,3.7522502707,2147,4.0315321835,1228,KGHM,0.9807073666,0
0.0385005439,,6,108466,0.0120037615,0.0147972637,1605,20,retain,5,-0.1485246944,-0.5922099829,1605,1605,-0.3568693162,1605,-0.2398699832,836,14.5046728972,645.2149798093,15.0,643.0,xgboost,2017-04,0.9485645271,108466,593.0,700.0,0.0009311674,3.5891530019,2.701560992,1605,1605,3.1722387241,1605,3.1439037744,836,KGHM,0.9852027363,0
0.0316876735,,7,109885,0.0111571188,0.0132593166,1457,20,retain,5,-0.186745087,-0.5929404231,1457,1457,-0.3624505242,1457,-0.2486748952,759,14.5380919698,797.5142649133,15.0,795.0,xgboost,2017-04,0.9565454794,109885,731.0,869.0,0.0006097284,3.2744684409,2.4619463153,1457,1457,2.9229289159,1457,2.832613617,759,KGHM,0.9867406834,0
0.0364792443,,8,110090,0.0099100736,0.0118357707,1303,20,retain,5,-0.2306623369,-0.9022245409,1303,1303,-0.5957919974,1303,-0.3181927687,673,14.7490406754,996.0865927877,15.0,994.0,xgboost,2017-04,0.9531655918,110090,905.0,1096.0,0.0004450904,3.0314854448,1.6881793078,1303,1303,2.3012112807,1303,2.8451032358,673,KGHM,0.9881642293,0
0.0341086403,,9,109591,0.0075553649,0.009343833,1024,20,retain,5,-0.0842908636,-0.7625353516,1024,1024,-0.3984767745,1024,0.0298103289,457,15.3916015625,1308.16195673,16.0,1294.0,xgboost,2017-04,0.9579345019,109591,1154.0,1498.0,0.0004014928,3.1585560624,1.8018938372,1024,1024,2.5301418723,1024,3.1410247928,457,KGHM,0.990656167,0
0.0263715864,,10,109891,0.0056510542,0.0068977441,758,20,retain,5,-0.1019678526,-0.6604273424,758,758,-0.3748701119,758,-0.1692213732,305,15.8496042216,2495.1335596182,17.0,2037.0,xgboost,2017-04,0.9675860626,109891,1622.0,3913.0,0.0003912968,2.6555198717,1.5385272025,758,758,2.1096333962,758,2.719686231,305,KGHM,0.9931022559,0
0.158760227,,1,110859,0.1275223482,0.1496766162,16593,50,retain,0,-0.1491525809,-0.0623458179,16593,16593,-0.0746717796,16593,-0.1369778945,16593,29.7002953052,129.4386653316,30.0,130.0,linear,2017-04,0.7086569426,110859,77.0,178.0,0.0050604822,7.1423945565,7.3160470304,16593,16593,7.2914317999,16593,7.1667883825,16593,KGHM,0.8503233838,0
0.1313600204,,2,109866,0.0787777838,0.0912293157,10023,50,retain,0,-0.259653555,-0.5460079536,10023,10023,-0.4783624023,10023,-0.6040489112,10023,32.1164322059,238.9829155517,33.0,239.0,linear,2017-04,0.7851837693,109866,200.0,279.0,0.0046784264,6.2847230947,5.7119580947,10023,10023,5.847252631,10023,5.5959979897,10023,KGHM,0.9087706843,0
0.1154455754,,3,109151,0.0670630594,0.0807230351,8811,50,retain,0,-0.1735784373,-0.6205641525,8811,8811,-0.4744088105,8811,-0.7664116923,8811,31.518102372,339.4051726507,33.0,340.0,linear,2017-04,0.8130113329,109151,300.0,381.0,0.0044800322,5.3519208667,4.4579006397,8811,8811,4.7503243322,8811,4.1662755638,8811,KGHM,0.9192769649,0
0.1057701324,,4,117311,0.0622362779,0.0753467279,8839,50,retain,0,-0.3369169123,-0.9602026618,8839,8839,-0.669867769,8839,-1.1103282103,8839,31.2243466455,449.4717375182,32.0,449.0,linear,2017-04,0.8279019018,117311,401.0,500.0,0.0040916879,4.5232674477,3.2766880321,8839,8839,3.8572685282,8839,2.9764847813,8839,KGHM,0.9246532721,0
0.0939861101,,5,104824,0.0576203923,0.0703655651,7376,50,retain,0,-0.3225563087,-0.6959591607,7376,7376,-0.4933651835,7376,-0.9141683051,7376,31.035791757,561.1043177135,32.0,560.0,linear,2017-04,0.8453693811,104824,512.0,610.0,0.0030241166,4.3310221181,3.5841360115,7376,7376,3.9893351567,7376,3.147709543,7376,KGHM,0.9296344349,0
0.0934037283,,6,107394,0.0543698903,0.0655902564,7044,50,retain,0,-0.2650382264,-0.7183881616,7044,7044,-0.4650955426,7044,-0.9161055147,7044,31.765758092,688.4339348567,33.0,689.0,linear,2017-04,0.8483807289,107394,634.0,744.0,0.0038456525,4.4670797232,3.5603909887,7044,7044,4.0669921448,7044,3.1649249125,7044,KGHM,0.9344097436,0
0.0865864637,,7,109971,0.0509316092,0.0622709623,6848,50,retain,0,-0.3657133796,-0.9150737027,6848,6848,-0.7328330312,6848,-1.0620312143,6848,31.9867114486,839.7639923252,33.0,840.0,linear,2017-04,0.8591992434,109971,773.0,910.0,0.0032826836,3.5989587644,2.5002092903,6848,6848,2.8646599189,6848,2.2062963273,6848,KGHM,0.9377290377,0
0.0891820484,,8,109383,0.0479507785,0.0590585374,6460,50,retain,0,-0.1625081324,-1.0331779249,6460,6460,-0.7410716395,6460,-1.2352117397,6460,31.9219814241,1038.4379382537,33.0,1031.0,linear,2017-04,0.8590091696,109383,950.0,1138.0,0.0038580035,3.6938972477,1.952494092,6460,6460,2.5367775521,6460,1.5483401305,6460,KGHM,0.9409414626,0
0.0805857482,,9,110218,0.0478596962,0.05673302,6253,50,retain,0,-0.3260758129,-0.9816490823,6253,6253,-0.6789900858,6253,-1.3032208434,6253,32.790660483,1351.3575459544,34.0,1335.0,linear,2017-04,0.8696492406,110218,1192.0,1537.0,0.0019053149,3.4566756395,2.1453081324,6253,6253,2.7507117314,6253,1.5021334126,6253,KGHM,0.94326698,0
0.0731598133,,10,109459,0.0352095305,0.0458984643,5024,50,retain,0,-0.4299123239,-0.9192797704,5024,5024,-0.7274722648,5024,-1.3959467271,5024,33.2402468153,2575.0842689957,34.0,2099.0,linear,2017-04,0.8884787911,109459,1671.0,4060.0,0.0031518651,2.5506279569,1.5718231821,5024,5024,1.9554697985,5024,0.6184937905,5024,KGHM,0.9541015357,0
0.1533764883,,1,111536,0.1282455889,0.1509557452,16837,50,retain,0,-0.154783485,-0.0646683181,16837,16837,-0.0367372117,16837,-0.1701513374,16837,29.9131674289,123.0601958112,31.0,120.0,xgboost,2017-04,0.7138950653,111536,73.0,170.0,0.0044828576,7.4658023952,7.6460622242,16837,16837,7.7019483457,16837,7.4350257598,16837,KGHM,0.8490442548,0
0.1314755369,,2,108408,0.0802708287,0.0932311269,10107,50,retain,0,-0.2569568405,-0.4939080901,10106,10107,-0.4559293378,10107,-0.5454256835,10107,31.5063817156,229.5325068261,33.0,230.0,xgboost,2017-04,0.7836506531,108408,193.0,269.0,0.0046029813,6.4619067129,5.9866397116,10106,10107,6.0638806343,10107,5.8849262521,10107,KGHM,0.9067688731,0
0.1131792391,,3,109976,0.0706426857,0.0834818506,9181,50,retain,0,-0.2014060857,-0.6737243115,9181,9181,-0.5272609376,9181,-0.7465827663,9181,31.6688813855,328.0792081909,33.0,327.0,xgboost,2017-04,0.8114770495,109976,290.0,370.0,0.0047010257,5.5430737741,4.598436074,9181,9181,4.8914342418,9181,4.4527556526,9181,KGHM,0.9165181494,0
0.1027497307,,4,109538,0.0615128996,0.0742847231,8137,50,retain,0,-0.3494805375,-0.9372326083,8137,8137,-0.6885376043,8137,-1.0695932839,8137,31.5643357503,433.9655279446,32.0,432.0,xgboost,2017-04,0.8316292063,109538,393.0,479.0,0.0041081634,4.5138641677,3.3382863148,8137,8137,3.835615706,8137,3.0736096368,8137,KGHM,0.9257152769,0
0.0996859433,,5,110808,0.061304238,0.0745884774,8265,50,retain,0,-0.3565376242,-0.8126863226,8265,8265,-0.5811929238,8265,-1.1151062226,8265,30.9753176044,542.7525900657,32.0,540.0,xgboost,2017-04,0.8355172912,110808,500.0,595.0,0.0034925276,4.5806204495,3.6683054662,8265,8265,4.1313252875,8265,3.0634449138,8265,KGHM,0.9254115226,0
0.0924729802,,6,108994,0.0538011267,0.0652788227,7115,50,retain,0,-0.2695530635,-0.7088415055,7115,7115,-0.4405013254,7115,-0.853658855,7115,31.7987350668,671.7596289704,33.0,671.0,xgboost,2017-04,0.8500009175,108994,619.0,727.0,0.0037249757,4.3824178843,3.5037108784,7115,7115,4.0404243594,7115,3.2140563975,7115,KGHM,0.9347211773,0
