model,horizon,control_seed,latency,interpretation,decile,adverse_before_fill,eligible_decisions,fill_before_adverse,fill_probability,fills,markout_1,markout_10,markout_10_observations,markout_1_observations,markout_5,markout_5_observations,markout_remaining,markout_remaining_observations,mean_fill_time,mean_queue_ahead,median_fill_time,median_queue_ahead,no_event_fraction,placed_orders,queue_ahead_p10,queue_ahead_p90,simultaneous,spread_1,spread_10,spread_10_observations,spread_1_observations,spread_5,spread_5_observations,spread_remaining,spread_remaining_observations,unfilled_fraction,zero_signal_decisions,blocks,adverse_before_fill_defined_blocks,eligible_decisions_defined_blocks,fill_before_adverse_defined_blocks,fill_probability_defined_blocks,fills_defined_blocks,markout_1_defined_blocks,markout_10_defined_blocks,markout_10_observations_defined_blocks,markout_1_observations_defined_blocks,markout_5_defined_blocks,markout_5_observations_defined_blocks,markout_remaining_defined_blocks,markout_remaining_observations_defined_blocks,mean_fill_time_defined_blocks,mean_queue_ahead_defined_blocks,median_fill_time_defined_blocks,median_queue_ahead_defined_blocks,no_event_fraction_defined_blocks,placed_orders_defined_blocks,queue_ahead_p10_defined_blocks,queue_ahead_p90_defined_blocks,simultaneous_defined_blocks,spread_1_defined_blocks,spread_10_defined_blocks,spread_10_observations_defined_blocks,spread_1_observations_defined_blocks,spread_5_defined_blocks,spread_5_observations_defined_blocks,spread_remaining_defined_blocks,spread_remaining_observations_defined_blocks,unfilled_fraction_defined_blocks,zero_signal_decisions_defined_blocks
linear,10,,1,retain,5,0.037908024375,84377.6,0.00385532507,0.004861098815,392.85,-0.150637141355,-0.538382210365,392.4,392.85,-0.33849298782,392.7,-0.11394894561999999,298.35,7.969554271274999,952.5286784013349,8.15,950.65,0.95784219814,84377.6,872.2,1035.59,0.00039445241499999997,3.8525960087050004,3.080609547965,392.4,392.85,3.4771599047999997,392.7,3.871897716755,298.35,0.995138901185,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,1,retain,6,0.036012055919999994,84317.75,0.0033986153,0.00424127499,340.5,-0.182269154,-0.583359897455,340.0,340.5,-0.41395396843,340.2,-0.155653435165,255.45,8.06844398482,1167.8318853256849,8.2,1166.975,0.9602976039550001,84317.75,1078.8,1258.65,0.000291724825,3.665414807995,2.864064962585,340.0,340.5,3.2008977215100005,340.2,3.717275936355,255.45,0.99575872501,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,1,retain,7,0.032656942615000004,84415.6,0.00291235777,0.0036171731749999997,288.2,-0.326803351505,-0.728244740085,287.8,288.2,-0.49895890539500004,288.1,-0.194816596135,211.85,8.207388509294999,1426.487705390955,8.65,1423.6,0.96416328882,84415.6,1309.9,1549.75,0.000267410765,3.07986260352,2.28106400418,287.8,288.2,2.73575704868,288.1,3.324371806195,211.85,0.9963828268249999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,1,retain,8,0.031022894439999997,84111.55,0.002036290055,0.002591045375,207.4,-0.19408538824000002,-0.7478710054050001,206.6,207.4,-0.43561327993,207.1,-0.13814331228,147.4,8.31836853113,1779.6184604089601,8.75,1770.1,0.96669764754,84111.55,1617.85,1956.5,0.00024316795000000002,2.943012156305,1.8502336923249998,206.6,207.4,2.456362079205,207.1,3.026734091065,147.4,0.9974089546249999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,1,retain,9,0.02948145658,84249.05,0.001311359475,0.00170726166,138.4,-0.197094582445,-0.782673521235,138.2,138.4,-0.585757417745,138.4,-0.167185327485,95.7,8.374492942235,2354.434640976725,8.85,2327.3,0.9690334007900001,84249.05,2065.2349999999997,2694.15,0.000173783125,2.755069497575,1.588696025635,138.2,138.4,1.97766407967,138.4,2.800018644395,95.7,0.99829273834,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,1,retain,10,0.027776749375,84268.8,0.0009754018100000001,0.00122614681,95.35,-0.30942134713499997,-0.8691066878999999,95.0,95.35,-0.558128206005,95.35,-0.26376155229,66.7,8.325931075345,4690.352863794576,8.8,3742.3,0.9711587292700001,84268.8,2942.9,6928.969999999999,8.911952e-05,2.9720177326600004,1.8454851681050002,95.0,95.35,2.4746144283450002,95.35,3.019759994245,66.7,0.99877385319,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,1,0.10402865848500001,86659.6,0.0205464221,0.028034109834999998,2417.15,0.221262950125,0.169569174765,2413.7,2416.25,0.26621429667999996,2415.25,0.211254205255,692.7,7.015567663505,165.85508094484,7.1,170.25,0.8741736768400001,86659.6,64.8,251.3,0.001251242555,4.457007014295,4.35523422463,2413.7,2416.25,4.54824704409,2415.25,3.71053745057,692.7,0.971965890165,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,2,0.06783985070500001,83788.6,0.011763838515,0.015526226774999999,1266.35,0.07136330959000001,0.016240477625000003,1264.7,1265.9,0.090877127515,1265.35,0.168585196125,292.75,7.33314800294,366.32582317785,7.6,367.15,0.91950858147,83788.6,291.25,441.0,0.000887729335,4.693185450500001,4.587408140165,1264.7,1265.9,4.73465958812,1265.35,4.23065876662,292.75,0.984473773225,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,3,0.052634753575000005,83306.4,0.0077210698049999995,0.010033897835,812.65,-0.08381420198,-0.31148509858,811.9,812.65,-0.1507309114,812.05,0.09457336094499999,165.3,7.520661506464999,542.4195607771001,7.85,543.25,0.93896849306,83306.4,475.45,606.3,0.00067568357,4.438391586915,3.982614694835,811.9,812.65,4.30402721034,812.05,4.029527391275,165.3,0.9899661021649999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,4,0.045604610465,84510.9,0.00594499411,0.00754598801,625.0,-0.08862029593000001,-0.452886750925,624.05,625.0,-0.31897740718,624.4,0.071085216025,105.95,7.700721164025,712.555647942625,7.95,712.7,0.94797256904,84510.9,640.35,786.05,0.0004778264,4.119226635585,3.39392587767,624.05,625.0,3.660336001865,624.4,4.301871988135,105.95,0.9924540119899999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,5,0.041668976149999995,83630.0,0.00446037324,0.005786978369999999,464.55,-0.12788747702,-0.53288555374,463.5,464.55,-0.31373206540500004,464.15,0.03329891672,61.8,7.89961751838,904.42671031888,8.1,903.75,0.953428209135,83630.0,822.85,986.45,0.0004424415,3.70624122052,2.9039201693549996,463.5,464.55,3.3353712075049997,464.15,3.95348769163,61.8,0.99421302163,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,6,0.038777562835,85082.15,0.0037682479550000003,0.0046906538,384.0,-0.14280141989,-0.570550561785,383.25,384.0,-0.40437937275499997,383.45,0.018364949880000002,42.05,8.02608124204,1124.70877596606,8.175,1125.05,0.957139731205,85082.15,1032.7,1218.0,0.00031445800499999997,3.7598629772499996,2.905676032185,383.25,384.0,3.2362338941749997,383.45,3.94311774117,42.05,0.9953093462,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,7,0.033971796855,83590.8,0.0032891332599999995,0.0040878930199999995,323.55,-0.29895880007,-0.75081836097,323.35,323.55,-0.5039304235000001,323.5,0.003113597035000003,28.1,8.158974167,1384.7963071639049,8.45,1380.25,0.9624511866700001,83590.8,1268.3,1508.25,0.000287883235,3.04558126991,2.1449872972999997,323.35,323.55,2.635903081915,323.5,3.3933393348700003,28.1,0.99591210698,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,8,0.03238480117,84690.1,0.002321738985,0.002938700805,235.15,-0.17661462649999998,-0.6600711246500001,234.25,235.15,-0.383910464415,234.8,-0.0024739081649999954,18.2,8.283414328445,1739.5278427505502,8.8,1730.5,0.96502625818,84690.1,1577.4,1917.25,0.00026720168,2.950986392785,1.9978392871650001,234.25,235.15,2.533183287295,234.8,3.09564399656,18.2,0.9970612991950001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,9,0.03013129623,83814.75,0.001366045735,0.001812354365,146.0,-0.171166915875,-0.793146943895,145.7,146.0,-0.55248567874,145.9,0.049155366245,8.5,8.41554816773,2313.707071654745,8.9,2286.45,0.9683122849749999,83814.75,2026.2,2649.9,0.00019037304499999998,2.806537577975,1.5729493261049998,145.7,146.0,2.04953691042,145.9,3.27577386667,8.5,0.998187645635,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,reset,10,0.027857147825,84281.4,0.001041663985,0.00128331769,100.3,-0.315999749215,-0.87984701616,100.1,100.3,-0.5660415855800001,100.25,-0.14316079057,8.5,8.318834575515,4618.950247639035,8.8,3686.25,0.97101000667,84281.4,2896.85,6792.7699999999995,9.118151e-05,2.85925747337,1.7320860808199998,100.1,100.3,2.36289465334,100.25,3.5539960432949997,8.5,0.9987166823100001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,1,0.10402865848500001,86659.6,0.0205464221,0.028034109834999998,2417.15,0.221262950125,0.169569174765,2413.7,2416.25,0.26621429667999996,2415.25,0.211254205255,692.7,7.015567663505,165.85508094484,7.1,170.25,0.8741736768400001,86659.6,64.8,251.3,0.001251242555,4.457007014295,4.35523422463,2413.7,2416.25,4.54824704409,2415.25,3.71053745057,692.7,0.971965890165,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,2,0.06783985070500001,83788.6,0.011763838515,0.015526226774999999,1266.35,0.07136330959000001,0.016240477625000003,1264.7,1265.9,0.090877127515,1265.35,0.168585196125,292.75,7.33314800294,366.32582317785,7.6,367.15,0.91950858147,83788.6,291.25,441.0,0.000887729335,4.693185450500001,4.587408140165,1264.7,1265.9,4.73465958812,1265.35,4.23065876662,292.75,0.984473773225,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,3,0.052634753575000005,83306.4,0.0077210698049999995,0.010033897835,812.65,-0.08381420198,-0.31148509858,811.9,812.65,-0.1507309114,812.05,0.09457336094499999,165.3,7.520661506464999,542.4195607771001,7.85,543.25,0.93896849306,83306.4,475.45,606.3,0.00067568357,4.438391586915,3.982614694835,811.9,812.65,4.30402721034,812.05,4.029527391275,165.3,0.9899661021649999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,4,0.045604610465,84510.9,0.00594499411,0.00754598801,625.0,-0.08862029593000001,-0.452886750925,624.05,625.0,-0.31897740718,624.4,0.071085216025,105.95,7.700721164025,712.555647942625,7.95,712.7,0.94797256904,84510.9,640.35,786.05,0.0004778264,4.119226635585,3.39392587767,624.05,625.0,3.660336001865,624.4,4.301871988135,105.95,0.9924540119899999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,5,0.041668976149999995,83630.0,0.00446037324,0.005786978369999999,464.55,-0.12788747702,-0.53288555374,463.5,464.55,-0.31373206540500004,464.15,0.03329891672,61.8,7.89961751838,904.42671031888,8.1,903.75,0.953428209135,83630.0,822.85,986.45,0.0004424415,3.70624122052,2.9039201693549996,463.5,464.55,3.3353712075049997,464.15,3.95348769163,61.8,0.99421302163,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,6,0.038777562835,85082.15,0.0037682479550000003,0.0046906538,384.0,-0.14280141989,-0.570550561785,383.25,384.0,-0.40437937275499997,383.45,0.018364949880000002,42.05,8.02608124204,1124.70877596606,8.175,1125.05,0.957139731205,85082.15,1032.7,1218.0,0.00031445800499999997,3.7598629772499996,2.905676032185,383.25,384.0,3.2362338941749997,383.45,3.94311774117,42.05,0.9953093462,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,7,0.033971796855,83590.8,0.0032891332599999995,0.0040878930199999995,323.55,-0.29895880007,-0.75081836097,323.35,323.55,-0.5039304235000001,323.5,0.003113597035000003,28.1,8.158974167,1384.7963071639049,8.45,1380.25,0.9624511866700001,83590.8,1268.3,1508.25,0.000287883235,3.04558126991,2.1449872972999997,323.35,323.55,2.635903081915,323.5,3.3933393348700003,28.1,0.99591210698,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,8,0.03238480117,84690.1,0.002321738985,0.002938700805,235.15,-0.17661462649999998,-0.6600711246500001,234.25,235.15,-0.383910464415,234.8,-0.0024739081649999954,18.2,8.283414328445,1739.5278427505502,8.8,1730.5,0.96502625818,84690.1,1577.4,1917.25,0.00026720168,2.950986392785,1.9978392871650001,234.25,235.15,2.533183287295,234.8,3.09564399656,18.2,0.9970612991950001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,9,0.03013129623,83814.75,0.001366045735,0.001812354365,146.0,-0.171166915875,-0.793146943895,145.7,146.0,-0.55248567874,145.9,0.049155366245,8.5,8.41554816773,2313.707071654745,8.9,2286.45,0.9683122849749999,83814.75,2026.2,2649.9,0.00019037304499999998,2.806537577975,1.5729493261049998,145.7,146.0,2.04953691042,145.9,3.27577386667,8.5,0.998187645635,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,10,,5,retain,10,0.027857147825,84281.4,0.001041663985,0.00128331769,100.3,-0.315999749215,-0.87984701616,100.1,100.3,-0.5660415855800001,100.25,-0.14316079057,8.5,8.318834575515,4618.950247639035,8.8,3686.25,0.97101000667,84281.4,2896.85,6792.7699999999995,9.118151e-05,2.85925747337,1.7320860808199998,100.1,100.3,2.36289465334,100.25,3.5539960432949997,8.5,0.9987166823100001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,1,0.11903022924,86330.75,0.03699815809,0.048286445095000005,4178.15,0.07735612325999999,0.071804691185,4176.8,4177.9,0.1239851277,4177.8,0.11453562745000001,4178.15,13.210720822445001,230.00805699768998,13.75,235.3,0.8412786189649999,86330.75,134.25,321.99,0.00269299369,6.439298485475,6.427559737085,4176.8,4177.9,6.532553928964999,4177.8,6.513660464110001,4178.15,0.951713554905,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,2,0.093020951295,87356.05,0.026262007014999998,0.034257306355,2886.05,-0.10955138636499999,-0.298600632575,2884.75,2886.05,-0.226487850435,2885.4,-0.20073296686500003,2886.05,13.641610886395,443.783747619105,14.1,450.75,0.878405165145,87356.05,364.3,511.9,0.00231187654,5.7130987237749995,5.336379690839999,2884.75,2886.05,5.48036505772,2885.4,5.530740208085,2886.05,0.965742693645,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,3,0.081350926845,79166.9,0.0222687354,0.028659155735000004,2181.85,-0.198635980285,-0.556113954235,2180.3,2181.8,-0.411277739555,2181.0,-0.36900824870500004,2181.85,13.935146592999999,610.35730109957,14.45,612.25,0.894283341815,79166.9,543.25,674.25,0.00209699595,4.6801463910450005,3.966378711235,2180.3,2181.8,4.256549865095,2181.0,4.339875150845,2181.85,0.971340844265,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,4,0.075892508455,84842.55,0.019609578565,0.025125584309999997,2069.9,-0.20484476156999998,-0.60608478977,2068.8,2069.9,-0.451395058695,2069.55,-0.393597042445,2069.9,14.17842737393,780.00140303645,14.75,779.45,0.9027432465449999,84842.55,708.9,853.9,0.001754666445,4.664650628715,3.862709813345,2068.8,2069.9,4.171649849025,2069.55,4.28713884563,2069.9,0.9748744156899999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,5,0.07044019752,83549.8,0.0176748029,0.022320568805,1783.15,-0.25444820045,-0.704959715535,1782.1,1783.15,-0.519458526085,1782.8,-0.46623519025500004,1783.15,14.350094320170001,970.14679164015,14.9,968.7,0.91017677225,83549.8,890.25,1052.65,0.00170822734,3.96738394398,3.06582346774,1782.1,1783.15,3.43782614877,1782.8,3.543838116155,1783.15,0.9776794311950001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,6,0.06644844045000001,83705.8,0.01650664264,0.020643829699999998,1646.3,-0.213590238465,-0.707304108465,1645.1,1646.3,-0.5222465832550001,1645.9,-0.467590787565,1646.3,14.432113104105,1182.813407737255,15.1,1181.6,0.91557467251,83705.8,1094.55,1272.5,0.001470244385,3.908651397285,2.921990203275,1645.1,1646.3,3.2910569502249998,1645.9,3.4006722077299996,1646.3,0.9793561703,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,7,0.06201833728,84076.0,0.01473118076,0.01880230007,1496.85,-0.34278804411,-0.836631689175,1496.0,1496.85,-0.598312002925,1496.4,-0.52852172949,1496.85,14.58442219968,1441.108526509785,15.15,1438.45,0.921848295235,84076.0,1325.0,1563.1,0.0014021867199999999,3.28013449213,2.292494322055,1496.0,1496.85,2.768845883065,1496.4,2.908703514945,1496.85,0.9811976999300001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,8,0.058900286795,84090.8,0.011891665785,0.015227226795000002,1220.85,-0.290692824125,-0.88947493803,1218.2,1220.85,-0.61501089382,1220.35,-0.55732662116,1220.85,14.794663099205,1793.807520144025,15.4,1784.5,0.927940648245,84090.8,1631.5,1970.3,0.001267399165,2.8768950662400004,1.6843116891499998,1218.2,1220.85,2.2287026712149998,1220.35,2.343618234205,1220.85,0.984772773205,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,9,0.05587025126,84070.5,0.0097528244,0.012514130895,996.65,-0.273885081085,-0.925640547165,995.7,996.6,-0.65925198143,996.3,-0.543456068305,996.65,15.172524932795,2369.37953952822,15.825,2342.6,0.9334129322999999,84070.5,2079.65,2709.55,0.000963992055,2.7488896269,1.44281257196,995.7,996.6,1.9776897657749999,996.3,2.2098135537049997,996.65,0.9874858691050001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,reset,10,0.052447717235,84059.95,0.00739005039,0.009354090405,734.95,-0.29536691217,-0.987106941275,734.7,734.9,-0.67955821357,734.85,-0.568233739245,734.95,15.310428980789998,4718.409111448135,16.05,3764.3,0.9394071969800001,84059.95,2959.15,6975.9800000000005,0.000755035395,2.83734964791,1.453705364295,734.7,734.9,2.068636740365,734.85,2.292391263315,734.95,0.990645909595,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,1,0.11903022924,86330.75,0.03699815809,0.048286445095000005,4178.15,0.07735612325999999,0.071804691185,4176.8,4177.9,0.1239851277,4177.8,0.11453562745000001,4178.15,13.210720822445001,230.00805699768998,13.75,235.3,0.8412786189649999,86330.75,134.25,321.99,0.00269299369,6.439298485475,6.427559737085,4176.8,4177.9,6.532553928964999,4177.8,6.513660464110001,4178.15,0.951713554905,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,2,0.093020951295,87356.05,0.026262007014999998,0.034257306355,2886.05,-0.10955138636499999,-0.298600632575,2884.75,2886.05,-0.226487850435,2885.4,-0.20073296686500003,2886.05,13.641610886395,443.783747619105,14.1,450.75,0.878405165145,87356.05,364.3,511.9,0.00231187654,5.7130987237749995,5.336379690839999,2884.75,2886.05,5.48036505772,2885.4,5.530740208085,2886.05,0.965742693645,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,3,0.081350926845,79166.9,0.0222687354,0.028659155735000004,2181.85,-0.198635980285,-0.556113954235,2180.3,2181.8,-0.411277739555,2181.0,-0.36900824870500004,2181.85,13.935146592999999,610.35730109957,14.45,612.25,0.894283341815,79166.9,543.25,674.25,0.00209699595,4.6801463910450005,3.966378711235,2180.3,2181.8,4.256549865095,2181.0,4.339875150845,2181.85,0.971340844265,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,4,0.075892508455,84842.55,0.019609578565,0.025125584309999997,2069.9,-0.20484476156999998,-0.60608478977,2068.8,2069.9,-0.451395058695,2069.55,-0.393597042445,2069.9,14.17842737393,780.00140303645,14.75,779.45,0.9027432465449999,84842.55,708.9,853.9,0.001754666445,4.664650628715,3.862709813345,2068.8,2069.9,4.171649849025,2069.55,4.28713884563,2069.9,0.9748744156899999,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,5,0.07044019752,83549.8,0.0176748029,0.022320568805,1783.15,-0.25444820045,-0.704959715535,1782.1,1783.15,-0.519458526085,1782.8,-0.46623519025500004,1783.15,14.350094320170001,970.14679164015,14.9,968.7,0.91017677225,83549.8,890.25,1052.65,0.00170822734,3.96738394398,3.06582346774,1782.1,1783.15,3.43782614877,1782.8,3.543838116155,1783.15,0.9776794311950001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,6,0.06644844045000001,83705.8,0.01650664264,0.020643829699999998,1646.3,-0.213590238465,-0.707304108465,1645.1,1646.3,-0.5222465832550001,1645.9,-0.467590787565,1646.3,14.432113104105,1182.813407737255,15.1,1181.6,0.91557467251,83705.8,1094.55,1272.5,0.001470244385,3.908651397285,2.921990203275,1645.1,1646.3,3.2910569502249998,1645.9,3.4006722077299996,1646.3,0.9793561703,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,7,0.06201833728,84076.0,0.01473118076,0.01880230007,1496.85,-0.34278804411,-0.836631689175,1496.0,1496.85,-0.598312002925,1496.4,-0.52852172949,1496.85,14.58442219968,1441.108526509785,15.15,1438.45,0.921848295235,84076.0,1325.0,1563.1,0.0014021867199999999,3.28013449213,2.292494322055,1496.0,1496.85,2.768845883065,1496.4,2.908703514945,1496.85,0.9811976999300001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,8,0.058900286795,84090.8,0.011891665785,0.015227226795000002,1220.85,-0.290692824125,-0.88947493803,1218.2,1220.85,-0.61501089382,1220.35,-0.55732662116,1220.85,14.794663099205,1793.807520144025,15.4,1784.5,0.927940648245,84090.8,1631.5,1970.3,0.001267399165,2.8768950662400004,1.6843116891499998,1218.2,1220.85,2.2287026712149998,1220.35,2.343618234205,1220.85,0.984772773205,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,9,0.05587025126,84070.5,0.0097528244,0.012514130895,996.65,-0.273885081085,-0.925640547165,995.7,996.6,-0.65925198143,996.3,-0.543456068305,996.65,15.172524932795,2369.37953952822,15.825,2342.6,0.9334129322999999,84070.5,2079.65,2709.55,0.000963992055,2.7488896269,1.44281257196,995.7,996.6,1.9776897657749999,996.3,2.2098135537049997,996.65,0.9874858691050001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,0,retain,10,0.052447717235,84059.95,0.00739005039,0.009354090405,734.95,-0.29536691217,-0.987106941275,734.7,734.9,-0.67955821357,734.85,-0.568233739245,734.95,15.310428980789998,4718.409111448135,16.05,3764.3,0.9394071969800001,84059.95,2959.15,6975.9800000000005,0.000755035395,2.83734964791,1.453705364295,734.7,734.9,2.068636740365,734.85,2.292391263315,734.95,0.990645909595,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,1,reset,1,0.133453348915,87037.85,0.045364390425,0.060098987795,5249.45,0.12808910942500001,0.099652662315,5247.5,5249.0,0.17738789400500002,5248.75,0.144625680305,4900.5,12.534672244265,211.13348977705,12.9,214.7,0.818159756535,87037.85,114.95,303.8,0.00302250414,5.968529113905,5.911181249895,5247.5,5249.0,6.067114527415,5248.75,5.91525561773,4900.5,0.9399010122050001,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
linear,20,,1,reset,2,0.09979703704000001,85108.55,0.029184456310000002,0.038252142589999996,3142.9,-0.09302229309,-0.26878410711,3141.45,3142.9,-0.19774459624000001,3142.15,-0.16516611314000001,2891.8,13.421016116095,421.9465828646,13.9,426.3,0.868577064595,85108.55,344.15,494.2,0.00244144205,5.555992846055,5.205517913465,3141.45,3142.9,5.3476575905749995,3142.15,5.341433966935,2891.8,0.96174785741,0.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
